"base id","name","surname","amount 1","amount 2"
"70833","","","-892872","58914"
"33090","","","809483","748266"
"21647","","","69983","654712"
"4402","","","",""
"88438","","","-627742","-147451"
"41776","","","-458135","-349851"
"801","","","",""
"62965","","","-399736","-553033"
"43414","","","-812970","145295"
"26338","","","-561064","-353901"
"67106","","","558343","964408"
"65250","","","-382655","441126"
"63709","","","-103084","-498863"
"88721","","","955985","-874756"
"21430","","","522138","-951248"
"99806","","","406538","76795"
"31174","","","-237146","-735655"
"96323","","","173424","6561"
"74035","","","789637","-986613"
"19439","","","1557","484171"
"81430","","","210233","179226"
"93225","","","-570342","909900"
"86285","","","966960","503601"
"27882","","","167149","446190"
"54277","","","775412","997429"
"49989","","","524306","-517650"
"74111","","","-8388","-97243"
"68912","","","479180","-277551"
"71388","","","-413635","134132"
"87994","","","377935","686948"
"22392","","","573277","115461"
"72363","","","339619","-727689"
"49659","","","-477914","105988"
"75126","","","-300500","211545"
"5788","","","",""
"86036","","","339360","-687049"
"80748","","","719190","487408"
"15569","","","336566","-788325"
"30990","","","-55565","305178"
"88853","","","-869369","-618540"
"89634","","","-990304","-90431"
"95549","","","24351","966607"
"3405","","","",""
"11716","","","452500","711369"
"72765","","","-737950","725457"
"39753","","","-900191","-449578"
"99733","","","972467","606444"
"32372","","","-528575","-48226"
"78763","","","838513","-553712"
"78971","","","889859","748843"
"57655","","","222285","406636"
"57768","","","-563207","-512179"
"69265","","","287762","-363608"
"67293","","","149554","-948746"
"31696","","","-781972","-541445"
"43885","","","-236268","-640831"
"15724","","","-998487","955797"
"47869","","","416964","616241"
"93941","","","840184","-278292"
"18356","","","-114594","-584713"
"38231","","","-42251","325846"
"43064","","","680306","-913063"
"24179","","","757333","112491"
"27324","","","-369162","468820"
"48448","","","734848","-236073"
"42039","","","-359656","777054"
"46533","","","231690","80919"
"96251","","","-476","-720418"
"88179","","","-568874","-758687"
"44441","","","-949041","445074"
"34201","","","-189824","97140"
"23823","","","244782","975797"
"94010","","","-823946","-28072"
"79631","","","852050","320477"
"11843","","","172968","427227"
"15344","","","-949747","336251"
"87282","","","-250593","-977470"
"4915","","","",""
"63800","","","360728","-326117"
"95062","","","608534","-698441"
"24904","","","343597","-193030"
"27251","","","-261835","-451893"
"26332","","","-884221","-730809"
"73344","","","-730531","-978600"
"50246","","","-69261","-977805"
"35965","","","-219484","116807"
"31380","","","-621271","-776259"
"79360","","","312816","-516142"
"64226","","","655753","-248044"
"12034","","","-143328","-431710"
"19514","","","329506","425193"
"18224","","","-188236","522447"
"17174","","","186691","-803216"
"42646","","","-615008","-454252"
"5082","","","",""
"12331","","","810646","659583"
"36435","","","537937","321294"
"54212","","","420633","-22275"
"15079","","","-750750","-825748"
"48123","","","-743252","293685"
"84210","","","318504","-129008"
"50629","","","525463","26252"
"14753","","","271916","-798559"
"60008","","","-130537","-395625"
"91181","","","-118146","-18580"
"58271","","","563668","572924"
"5980","","","",""
"49819","","","496105","-803115"
"29747","","","-379144","-181182"
"16876","","","-442640","-780334"
"66316","","","179956","853912"
"39357","","","-456149","-883235"
"71133","","","750593","-96638"
"67528","","","809600","-388427"
"14423","","","-576178","-307925"
"94064","","","-793645","-977085"
"82674","","","850458","986672"
"32698","","","-409670","720898"
"99808","","","-793276","-624086"
"89734","","","-969422","-590997"
"83915","","","-274712","174748"
"56114","","","-209733","528800"
"89514","","","-234999","-603132"
"20655","","","-425460","393653"
"5501","","","",""
"72688","","","876146","-2486"
"79827","","","48084","678629"
"9945","","","",""
"53240","","","-533799","78544"
"97250","","","-939254","677074"
"57159","","","-271453","-327911"
"54994","","","-203857","175738"
"98484","","","-553878","744361"
"54371","","","626014","-698534"
"84994","","","98403","-628925"
"9038","","","",""
"19879","","","-866440","-246412"
"75458","","","965322","232743"
"46556","","","-185805","32504"
"40221","","","-504708","-619855"
"78069","","","-145410","-578437"
"25906","","","190877","58512"
"51388","","","360061","-434647"
"72235","","","494032","-697036"
"76729","","","115731","904439"
"28534","","","55389","872077"
"18455","","","-631065","576067"
"80946","","","323854","512049"
"547","","","",""
"45204","","","877888","-3800"
"74972","","","781179","-554105"
"2267","","","",""
"52627","","","-953223","651938"
"9184","","","",""
"97785","","","828149","837917"
"85454","","","128345","-583233"
"62567","","","18247","654003"
"42929","","","78283","649646"
"7978","","","",""
"34973","","","-657539","-555645"
"43509","","","564345","291538"
"95268","","","-194284","507511"
"52999","","","644951","-564883"
"63419","","","829116","496273"
"54143","","","62864","-912021"
"54570","","","626554","-6094"
"30472","","","-870294","1083"
"80279","","","-980994","193487"
"98006","","","422638","296664"
"67280","","","255117","-518386"
"39190","","","698799","808829"
"43825","","","-728590","-336492"
"16438","","","142473","172085"
"11230","","","-503316","-284917"
"52445","","","-274384","121519"
"76330","","","489740","488554"
"25564","","","-827952","725841"
"57690","","","-951645","386758"
"10431","","","-934352","-787716"
"97291","","","199966","374347"
"24534","","","863669","-315223"
"51055","","","-546128","-639456"
"55837","","","144032","790966"
"72553","","","-118026","994595"
"67421","","","155625","582846"
"17070","","","527141","140382"
"44758","","","-704444","-528242"
"90924","","","-326884","-180284"
"15406","","","-669510","400255"
"52930","","","728333","284581"
"64133","","","242918","621181"
"27513","","","882596","296961"
"75389","","","68257","899789"
"12280","","","-889789","860083"
"59521","","","-96095","812144"
"7372","","","",""
"86589","","","889238","577541"
"55344","","","802617","-214715"
"99385","","","-14233","-615768"
"50005","","","919088","-450012"
"97968","","","348560","-162002"
"11188","","","-799386","437512"
"65082","","","242719","719286"
"95060","","","-316693","-906224"
"61603","","","127364","384704"
"94655","","","-805285","-546742"
"15260","","","574810","-963287"
"49657","","","798691","960955"
"45191","","","44231","-805958"
"36774","","","422593","-318254"
"67512","","","-368697","-686290"
"43627","","","329017","-584370"
"18470","","","-430542","285699"
"2022","","","",""
"51296","","","-873","-771373"
"40702","","","871491","-926041"
"1767","","","",""
"97656","","","911121","626157"
"87767","","","-48473","196357"
"58098","","","-506944","720737"
"74429","","","-935239","589985"
"50869","","","235100","53430"
"958","","","",""
"89570","","","432536","-87366"
"60521","","","878293","-497421"
"64814","","","-721781","107292"
"99063","","","-67110","-893499"
"5606","","","",""
"6986","","","",""
"69286","","","817844","-975739"
"40455","","","792775","-398844"
"47725","","","959946","466037"
"819","","","",""
"86486","","","-391890","-272235"
"21608","","","374192","-458103"
"36341","","","-418387","-280372"
"69818","","","370095","773684"
"37767","","","734839","306745"
"21128","","","-958273","578665"
"47440","","","353072","-165833"
"27071","","","-330121","773369"
"6347","","","",""
"49123","","","306763","634724"
"70992","","","320952","79890"
"93696","","","166029","600672"
"81837","","","371956","-746059"
"34689","","","-967094","-531773"
"96470","","","263215","863257"
"43232","","","391360","-243280"
"22814","","","-203491","-6871"
"72768","","","-699423","-576028"
"54330","","","-51958","-907514"
"8124","","","",""
"19120","","","-917221","182953"
"97754","","","840896","-291310"
"30495","","","-409435","399521"
"25568","","","665958","-635586"
"82882","","","-752603","-215771"
"61384","","","-86366","-360083"
"48886","","","957147","345497"
"35540","","","-375666","53378"
"63746","","","292854","-512180"
"89655","","","761255","850798"
"7965","","","",""
"26429","","","597260","-557033"
"44416","","","979025","425548"
"27954","","","242091","-542495"
"12812","","","-460394","-126841"
"84594","","","-951500","218526"
"12857","","","637586","-503847"
"88668","","","103069","-572118"
"73563","","","-350287","765883"
"74633","","","658592","-215639"
"96557","","","229865","947640"
"61755","","","830195","742179"
"50905","","","-199896","738664"
"49971","","","-776154","776544"
"72800","","","587777","158242"
"49602","","","273873","84376"
"32030","","","-155596","836853"
"2958","","","",""
"19598","","","-50286","-404193"
"63486","","","552249","-17321"
"20291","","","950879","485801"
"44298","","","835407","160228"
"82158","","","-202120","564826"
"93064","","","-316340","619253"
"57916","","","388352","-893947"
"68438","","","118545","-821424"
"67406","","","-447014","-249572"
"20679","","","553509","-25776"
"89223","","","-624444","731255"
"12105","","","-667141","890032"
"72072","","","-810610","64480"
"62619","","","862443","966787"
"18716","","","-270684","572997"
"6037","","","",""
"68743","","","-785834","-943108"
"19537","","","14457","304972"
"39463","","","285326","981713"
"40279","","","696404","-646983"
"10560","","","-575718","-850323"
"28342","","","-585199","874921"
"89445","","","-154108","956578"
"83894","","","249655","-639984"
"88671","","","175777","-257078"
"40594","","","-521964","196887"
"36711","","","-165007","922544"
"69265","","","287762","-363608"
"66874","","","823907","-108997"
"91493","","","496113","557423"
"47630","","","-778334","-265848"
"70884","","","-318546","103357"
"90089","","","794110","-612485"
"28719","","","-360903","-648224"
"5110","","","",""
"16903","","","941643","82351"
"66395","","","711533","841954"
"65447","","","-751484","-928695"
"77784","","","-317905","12356"
"41878","","","81063","496484"
"75063","","","798624","836807"
"29570","","","415453","-154481"
"83564","","","557780","933990"
"7712","","","",""
"93010","","","273671","-248389"
"90301","","","761082","242854"
"16923","","","426853","-831271"
"43439","","","452624","-823488"
"96851","","","805708","-214223"
"27327","","","-356969","168711"
"64593","","","437201","-106560"
"9853","","","",""
"10002","","","370426","-698820"
"34735","","","-152985","359481"
"54159","","","-561962","468975"
"23055","","","823012","148104"
"85606","","","-639427","660806"
"79976","","","-404115","716057"
"63135","","","119129","-966536"
"90200","","","206149","-918534"
"95536","","","278743","282275"
"61126","","","-229165","883390"
"1698","","","",""
"18754","","","96282","698870"
"42251","","","501508","670826"
"31886","","","-781789","321897"
"15804","","","-590650","943546"
"92059","","","752286","-457415"
"18464","","","-18424","-569469"
"58501","","","-40272","995265"
"45535","","","301131","66403"
"57068","","","194521","39280"
"93950","","","-93141","-357439"
"27042","","","-130901","-31471"
"57254","","","-671799","-4144"
"22612","","","-224357","280164"
"99965","","","-820426","61194"
"6699","","","",""
"7544","","","",""
"36724","","","-594512","288062"
"72575","","","674884","-741920"
"36600","","","637095","-536868"
"97691","","","352616","-591574"
"28417","","","-204027","502382"
"93334","","","-121989","-990342"
"67517","","","463283","733220"
"94536","","","-100761","-46225"
"35633","","","568008","423459"
"94136","","","-865904","-851048"
"24006","","","866254","-908341"
"74366","","","-301967","810057"
"63915","","","775718","892962"
"73059","","","429284","725590"
"8945","","","",""
"88125","","","966085","560428"
"54448","","","-441594","-733074"
"97427","","","-516886","-97335"
"62636","","","262553","-686700"
"78343","","","-716985","-554589"
"53438","","","598711","788138"
"75305","","","588803","-985723"
"55857","","","43585","219798"
"42586","","","-146434","-67248"
"77537","","","-198644","-443758"
"65260","","","745514","-28174"
"5411","","","",""
"31891","","","842623","617387"
"18638","","","633401","-524584"
"98092","","","569860","349638"
"20972","","","-329198","150042"
"21634","","","-811379","-200020"
"81524","","","702992","-576661"
"65094","","","-439749","718766"
"40901","","","307210","-463785"
"70839","","","-440779","-583237"
"90630","","","825023","553891"
